col3,col33,col47,col65,col109,col121,col177,col197,col217,col229,col245,col261,col285,col305,col317,col365,col385,col405,col425,col445,col473,col493,col617,col641,col661,col681,col701,col713,col741,col761,col833,col853,col873,col893,col913,col933,col953,col973,col993,col1013,col1025,col1077,col1105,col1149,col1181,col1189,col1193,col1209,col1253,col1289,col1309,col1330,col1341,col1349,col1353,col1357,col1361,col1369,col1373,col1389,col1409,col1429,col1682,col1708,col1807,col1822,col1977,col1999,col2049,col2052,col2071,col2143,col2199,col2273,col2295,col2345,col2348,col2543,col2575,col2590,col2591,col2663
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8117491.34,15.0,227725.0,,36.05,6240000.0,242.0,242.0,6240000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5251835.55,9.0,161406.0,,32.6,4000000.0,180.0,180.0,5200000.0,0.2562613816564786
,,,,,,,,,,0.2068965517241379,0.75,0.375,1.75,30.22,1.375,15.5,4903575.75,12245277.625,241.625,59.8983,30.2618,,,,,,,,,,,,20.0,,5956826.0,1191365.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,6.0,196164.0,,,25.64,1.37,5154376.3,5.0,196164.0,,25.41,4400000.0,360.0,360.0,4354000.0,0.2628971393670065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,42.0,12000000.0,12000000.0,,,,,,,11212654.95,6.0,563828.35,,36.1,,,,,0.2980803742037378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7599682.74,23.0,162749.0,,2.0,6100000.0,,258.0,7612000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5530431.92,3.0,214632.0,,26.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9047900.94,25.0,174068.0,,2.0,7437500.0,302.0,302.0,7930000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9047900.94,25.0,174068.0,,2.0,7437500.0,,302.0,7930000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6648953.35,13.0,249399.0,,26.7,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10521845.2,5.0,257899.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676252.6,19.8,93000.0,,34.2,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,346607.0,,2.0,43.35,,14600508.09,5.5,346607.0,,2.0,,,,,0.2555985866937431
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,-1.0,2143555.0,,13.25,8200000.0,362.0,362.0,8090000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6652297.58,16.0,190542.0,,36.75,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,163464.0,,,35.29,1.33,5758644.56,6.0,163464.0,,35.29,6520000.0,360.0,360.0,6520000.0,0.2567183659523679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3972194.93,6.0,169432.0,,23.13,4692870.0,230.0,230.0,3574894.0,0.2480595237377724
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,237989.0,,,37.03,2.26,8964066.82,11.0,237989.0,,37.03,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3367460.25,2.0,150000.0,,23.87,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6651102.82,16.0,253771.0,,25.83,6300000.0,360.0,360.0,8190000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.333333333333332,236693.0,,,22.94,1.14,4504406.28,16.0,222111.0,,21.17,,,,3000000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5778464.32,8.666666666666666,155661.0,,1.3333333333333333,4969000.0,360.0,360.0,4969000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,307663.0,,,39.79,3.75,13232469.79,6.0,276939.0,,38.95,11506620.0,360.0,360.0,11506620.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4351330.96,17.0,191754.0,,21.55,3956000.0,360.0,360.0,4000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9407424.64,13.0,232529.0,,39.7,8450000.0,320.6666666666667,320.6666666666667,8450000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8144013.82,22.0,164925.0,,2.0,6500000.0,,312.0,6500000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13618757.58,8.0,169153.0,,3.0,,,,,0.2683644078109473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,214055.0,,,38.56,1.45,7606050.74,4.0,193801.0,,38.17,6000000.0,240.0,240.0,6381522.0,0.2582084737314545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7931206.97,19.0,166629.0,,2.0,6478000.0,360.0,360.0,6478000.0,0.2567183659523679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6307892.42,26.0,131624.0,,2.0,5357892.0,362.0,362.0,6965259.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543493.11,2.0,169116.0,,34.15,5616416.0,362.0,362.0,4243000.0,0.2562613816564786
,,,,,,,,,,0.8857142857142857,0.3142857142857143,1.6857142857142855,2.771428571428572,73.15,1.0285714285714285,13.114285714285714,7373646.342857143,16500829.542857142,966.4,59.8983,48.291,,9311104.75,9671904.75,154570.75,31358.0,60.42,2.0,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,147019.0,,3.0,68.21,1.76,11262134.24,2.0,147019.0,,3.0,8712500.0,360.0,360.0,9572000.0,0.2687034990096446
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180546.0,,,32.92,,5287073.7,9.0,150334.0,,34.33,3997000.0,360.0,360.0,5196100.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,11.0,156272.0,,1.375,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4260434.7,18.0,194918.0,,21.83,3000000.0,120.0,120.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4260434.7,18.0,194918.0,,21.83,3000000.0,120.0,120.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9833507.36,8.0,123044.0,,3.0,8365000.0,240.0,240.0,10000000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5472569.86,6.0,169867.0,,30.93,4730000.0,180.0,180.0,4272569.0,0.2647244977576146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6665515.88,7.0,161295.0,,43.06,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6665515.88,7.0,161295.0,,43.06,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6665515.88,7.0,161295.0,,43.06,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11089989.05,13.0,159537.0,,3.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6670509.91,4.0,181677.0,,35.31,4800000.0,240.0,240.0,6240000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11376805.76,15.0,229708.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715932.84,6.0,159073.0,,35.14,4981192.0,252.0,252.0,4415932.36,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9768714.55,11.0,119410.0,,3.0,10805795.0,,362.0,8942431.83,0.2572812230866022
,,,,,,,,,,,,0.5,4.0,25.0,,30.0,2455280.2,13199588.2,3433.5,55.7483,37.6171,,,,,,,,,,,,,,,,,,,,,,,4.95,3.351428576878139,3.14,293695.8571428572,0.0588235294117647,,,,,,,,,,,,,,,,,,-1.0,87633.0,,,2.83,,238001.39,-1.0,87633.0,,3.0,11402327.0,300.0,300.0,14823025.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4348388.8,14.0,175675.0,,25.83,,,,,0.2634297521365618
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,217505.0,,,37.1,2.26,8409493.25,5.0,217505.0,,37.1,5000000.0,300.0,300.0,5000000.0,0.2606832245998223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,359327.0,,2.0,40.2,,14644822.1,4.0,359327.0,,2.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097378.82,23.0,200791.0,,21.53,3000000.0,60.0,60.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6553869.88,6.0,195109.0,,33.67,,,,,0.2562613816564786
,,,,,,,,,,0.0344827586206896,0.875,0.5,2.0,30.0,2.0,23.0,5508498.0,11447200.0,220.0,55.7386,37.6068,0.0135135135135135,6595338.0,6910866.0,182178.66666666663,25276.33333333333,40.7,1.1111111111111112,5.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,161221.0,,,39.33,1.62,7159480.9,2.0,161221.0,,39.33,6156000.0,360.0,360.0,6085000.0,0.2721432252902806
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6697201.79,9.0,119697.0,,2.0,5264851.0,,144.0,5264851.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3956439.28,16.0,178152.0,,21.69,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3021161.5,,93500.0,,35.14,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7818924.96,13.0,219664.0,,36.0,4418000.0,240.0,240.0,5741924.0,0.2585078115133585
,,,,56.0,,,,,,,,,,,,,,,,59.8983,30.2618,0.1363636363636363,9292448.863636363,9292448.863636363,167963.45454545456,38957.36363636364,59.28,1.9090909090909087,5.2727272727272725,,,,25.0,,9507335.0,2852200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,169441.0,,2.0,56.11,2.19,10453111.59,7.0,169441.0,,2.0,8062220.0,240.0,240.0,8885144.0,0.2580071201006573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10639222.3,6.0,169767.0,,2.0,8520017.0,240.0,240.0,8520017.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6164686.16,9.0,183964.0,,34.95,7182500.0,182.0,182.0,7182500.0,0.2601607864718594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7452975.1,6.0,149170.0,,2.0,5216000.0,,158.0,5216000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4843032.26,6.0,146352.0,,33.16,4367700.0,240.0,240.0,5000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8131880.35,17.0,212588.0,,37.05,3200000.0,362.0,362.0,3200000.0,0.2562613816564786
,,,,-4.0,0.0555555555555555,,,,,0.5,,2.0,2.0,35.6,,14.0,10754483.0,30568832.0,40.0,51.5095,-0.0955,,12425824.0,11657492.0,349040.0,50128.0,35.6,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,349040.0,,2.0,35.6,,12283267.09,5.0,349040.0,,2.0,,,,,0.3165941276008015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,234764.0,,,35.13,,8161715.41,12.0,234764.0,,35.13,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6703132.3,6.428571428571429,195221.0,,38.79,5620764.0,240.0,240.0,5457649.4,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8427866.37,27.0,167744.0,,2.0,6310685.0,,360.0,6310685.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374875.55,17.0,104000.0,,29.17,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5384967.02,6.5,156030.0,,34.29,2714000.0,240.0,240.0,3528000.0,0.2655464811126497
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,188594.0,,,23.13,1.13,4352179.22,11.0,188594.0,,23.13,3000000.0,168.0,168.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8334204.03,18.0,127326.0,,3.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5454185.88,3.0,210161.0,,26.0,2464000.0,,132.0,3000000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6741142.54,8.0,236812.0,,28.06,5351143.0,,242.0,6950000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8844831.84,12.5,177969.0,,2.0,5535904.0,266.0,266.0,5535904.0,0.2532157349660566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6288942.14,7.0,200278.0,,34.94,1200000.0,150.0,150.0,1317800.0,0.2562613816564786
,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,25.4,2.0,6.333333333333333,9519868.333333334,17069107.0,15.666666666666666,55.7386,37.6068,0.5,12458567.5,12794808.0,359264.0,40592.0,47.0,,2.5,,,,30.0,,14594198.0,2594198.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6659206.6,3.6666666666666665,281125.0,,25.3,2150000.0,,242.0,2150000.0,0.296107131140049
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7345384.1,11.0,156298.0,,2.0,3800000.0,240.0,240.0,6205952.0,0.2575486366080661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26437566.46,13.0,388466.0,,2.0,,,,,0.2641130745971226
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13280757.47,21.5,172928.0,,2.5,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6698476.05,17.0,195218.0,,35.36,6300000.0,314.0,314.0,7800000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5121784.15,8.333333333333334,158500.0,,36.2,,,,,0.2567756977104408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7108772.44,8.0,120697.0,,2.0,4600000.0,,240.0,4600000.0,0.2562613816564786
,,,,,,,,,,0.2,0.4,0.6,2.0,31.25,,22.0,5231282.4,12918259.2,427.2,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,177916.0,,,31.25,0.9,5549875.0,12.0,177916.0,,31.25,3000000.0,,,3000000.0,0.2572578743613984
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5749415.11,12.0,157937.0,,33.77,4896000.0,240.0,240.0,4896000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6353705.61,14.75,185363.0,,37.12,5120000.0,,300.0,5120000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17740217.18,10.0,327921.0,,2.0,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7957089.56,26.0,186938.0,,38.85,3528035.0,240.0,240.0,3528035.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8063870.16,20.0,234345.0,,33.32,6459200.0,242.0,242.0,8396960.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8159258.48,30.0,136220.0,,3.0,900000.0,,120.0,1950000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8159258.48,30.0,136220.0,,3.0,900000.0,,120.0,1950000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5219650.56,6.0,139132.0,,38.74,,,,,0.2570952770290215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,217201.0,,2.0,49.85,,10690448.99,24.0,217201.0,,2.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9629926.08,7.0,129839.0,,3.0,8500000.0,240.0,240.0,8500000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6926604.69,8.0,175542.0,,38.74,8935000.0,240.0,240.0,,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6317337.56,10.0,235279.0,,24.96,4138973.0,240.0,240.0,4138973.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11446756.51,16.0,167332.0,,2.0,9150000.0,,240.0,10000000.0,0.2593765157214139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,-2.0,1431660.0,,13.25,2500000.0,240.0,240.0,2500000.0,0.2569190620677391
,,,,15.0,,,,,,0.9,0.35,0.3,0.7,51.0,1.7777777777777777,10.055555555555555,5120524.722222222,9381529.555555556,669.15,52.3824,39.7289,0.1875,4253649.0,4553649.0,173406.0,17602.0,24.53,,6.0,,,,23.0,,4553649.0,683047.0,,,,,13.25,610000.0,0.0526315789473684,,,,,,,7.333333333333333,8.0,,,,,24.53,24.00000063578288,23.68,4229517.166666667,,,,,,,6.0,173406.0,,,24.53,1.87,4543649.73,6.0,173406.0,,24.53,,180.0,180.0,2555000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11220903.52,3.0,336066.0,,36.7,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980595.49,16.0,157227.0,,31.9,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11385039.85,11.0,323207.0,,36.4,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9839487.97,6.0,158442.0,,2.0,8668431.0,240.0,240.0,7871000.0,0.2718627132578365
,,,0.1052631578947368,,,0.9642857142857144,0.6447368421052632,,,0.4615384615384615,0.282051282051282,1.7692307692307692,2.0,77.8,2.333333333333333,13.846153846153848,7956419.076923077,14609960.641025642,459.71794871794873,59.8983,30.2618,0.1111111111111111,6233696.944444444,6528932.166666667,182862.16666666663,18888.222222222223,80.9,0.9444444444444444,5.5,,,,18.0,,6215248.2,1095848.0,2.0,956960.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,175882.0,,,34.6,1.62,6962164.57,4.0,175882.0,,34.6,5948470.0,240.0,240.0,5948470.0,0.2612206323091509
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4390588.27,9.0,182670.0,,22.69,926418.0,168.0,168.0,926000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205413.21,30.0,98445.0,,2.0,7200000.0,242.0,242.0,9360000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,27.0,258384.0,,29.74,7500668.6,362.0,362.0,9750869.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868521.6,6.0,102592.0,,2.0,,,,,0.2571022919075339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868521.6,6.0,102592.0,,2.0,,,,,0.2571022919075339
,,,,,,,,,,,,,,,,,,,,55.7483,37.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,2151365.0,,,13.25,,10000.0,-1.0,2151365.0,,2.0,4000000.0,,242.0,5200000.0,0.2569190620677391
